age,years_with_bank,income,credit_score,has_loan,loan_amount,dti,missed_payments,prob_default,default,employment_status,housing
59,3,30321.48,544,0,0.0,0.0,0,0.0,0,employed,hyresrätt
54,32,33570.97,568,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
58,33,44161.42,597,1,14096.32,0.319,2,0.2737,0,employed,hyresrätt
27,1,36920.47,573,0,0.0,0.0,0,0.0,0,employed,hyresrätt
87,28,14013.32,666,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,6,16126.74,610,1,5833.16,0.362,0,0.174,0,employed,hyresrätt
67,17,22800.5,483,1,1310.31,0.057,4,0.5395,1,retired,hyresrätt
72,34,24280.19,560,0,0.0,0.0,0,0.0,0,retired,villa
43,21,33791.35,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
27,1,27551.21,600,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
39,6,40153.15,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
76,33,25759.87,585,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
84,37,23284.72,473,0,0.0,0.0,0,0.0,0,retired,inneboende
86,3,25603.89,488,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
34,14,48457.29,657,1,16017.43,0.331,1,0.2108,0,employed,inneboende
62,20,38712.6,571,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
29,7,48859.35,529,1,17222.17,0.352,0,0.1989,0,employed,bostadsrätt
69,3,11869.64,547,0,0.0,0.0,0,0.0,0,retired,hyresrätt
48,21,40542.31,529,0,0.0,0.0,0,0.0,0,employed,inneboende
70,27,20944.16,548,0,0.0,0.0,0,0.0,0,retired,villa
68,27,21354.86,501,0,0.0,0.0,0,0.0,0,retired,hyresrätt
90,32,15483.5,526,0,0.0,0.0,0,0.0,0,retired,hyresrätt
53,34,54276.52,573,0,0.0,0.0,0,0.0,0,employed,hyresrätt
42,21,43707.89,618,1,20586.53,0.471,0,0.1686,0,employed,hyresrätt
56,29,35571.36,590,0,0.0,0.0,0,0.0,0,employed,hyresrätt
29,11,19526.08,574,1,3047.52,0.156,0,0.1092,0,employed,inneboende
26,6,12755.84,539,0,0.0,0.0,0,0.0,0,employed,villa
55,25,64914.17,626,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
78,22,18241.29,519,0,0.0,0.0,0,0.0,0,retired,hyresrätt
56,29,32991.12,540,1,5854.17,0.177,1,0.1523,0,employed,bostadsrätt
75,2,19970.53,559,0,0.0,0.0,0,0.0,0,retired,villa
30,6,28627.91,541,0,0.0,0.0,0,0.0,0,employed,villa
50,14,36025.58,563,0,0.0,0.0,0,0.0,0,employed,villa
62,37,28708.72,565,1,11452.83,0.399,3,0.4591,1,employed,villa
43,1,23040.72,595,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
19,1,10522.29,587,0,0.0,0.0,0,0.0,0,student,hyresrätt
23,1,20828.11,518,0,0.0,0.0,0,0.0,0,employed,villa
85,36,20217.55,493,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
62,34,28157.42,540,0,0.0,0.0,0,0.0,0,employed,villa
37,4,46418.71,530,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
36,16,51479.77,610,0,0.0,0.0,0,0.0,0,employed,hyresrätt
20,1,10817.44,572,0,0.0,0.0,0,0.0,0,student,hyresrätt
86,39,18105.52,523,0,0.0,0.0,0,0.0,0,retired,villa
25,5,41596.28,532,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
73,1,29296.89,491,0,0.0,0.0,0,0.0,0,retired,hyresrätt
35,3,54446.91,577,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
42,10,62518.41,580,1,32000.6,0.512,1,0.3611,0,employed,hyresrätt
37,4,57397.74,606,1,12118.08,0.211,0,0.1303,0,employed,bostadsrätt
78,5,17375.34,563,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
20,2,15228.52,564,0,0.0,0.0,0,0.0,0,student,bostadsrätt
43,22,40049.91,510,0,0.0,0.0,0,0.0,0,employed,inneboende
38,9,45556.7,543,0,0.0,0.0,0,0.0,0,employed,hyresrätt
37,4,19272.23,582,1,2210.9,0.115,1,0.1844,1,employed,inneboende
32,2,19078.68,521,0,0.0,0.0,0,0.0,0,employed,villa
84,37,9661.28,491,0,0.0,0.0,0,0.0,0,retired,villa
45,9,33290.57,590,0,0.0,0.0,0,0.0,0,employed,villa
48,0,22151.12,521,0,0.0,0.0,0,0.0,0,employed,hyresrätt
46,11,26756.31,597,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
89,18,33831.03,563,0,0.0,0.0,0,0.0,0,retired,hyresrätt
42,15,30129.43,548,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
42,8,42899.51,620,0,0.0,0.0,0,0.0,0,employed,hyresrätt
41,22,28255.27,510,1,7134.2,0.252,1,0.2138,0,employed,hyresrätt
41,15,19069.6,608,0,0.0,0.0,0,0.0,0,employed,villa
24,6,57092.56,550,1,8449.79,0.148,2,0.3191,0,employed,villa
62,15,44778.28,577,1,16105.28,0.36,3,0.5352,1,employed,bostadsrätt
19,1,12525.45,543,0,0.0,0.0,0,0.0,0,student,hyresrätt
34,6,33743.66,540,0,0.0,0.0,0,0.0,0,employed,villa
32,10,57578.8,548,0,0.0,0.0,0,0.0,0,employed,inneboende
39,16,47098.36,558,1,6500.74,0.138,1,0.1671,0,employed,hyresrätt
73,13,19437.84,509,0,0.0,0.0,0,0.0,0,retired,hyresrätt
61,38,32995.69,654,1,14713.96,0.446,1,0.1836,0,employed,villa
90,35,19873.75,544,0,0.0,0.0,0,0.0,0,retired,hyresrätt
43,23,44826.39,622,1,14877.54,0.332,1,0.1968,1,employed,bostadsrätt
85,8,12883.68,582,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
21,2,5000.0,546,0,0.0,0.0,0,0.0,0,student,hyresrätt
54,3,32996.68,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
76,4,27511.16,558,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
56,37,24143.27,590,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
86,6,20225.78,550,0,0.0,0.0,0,0.0,0,retired,villa
40,19,43728.56,510,1,19704.74,0.451,0,0.2096,0,employed,bostadsrätt
20,1,13410.81,465,0,0.0,0.0,0,0.0,0,student,inneboende
74,12,19356.55,609,0,0.0,0.0,0,0.0,0,retired,hyresrätt
22,0,13227.77,431,0,0.0,0.0,0,0.0,0,student,hyresrätt
73,27,11288.43,559,0,0.0,0.0,0,0.0,0,retired,villa
71,29,29504.86,558,1,0.0,0.0,1,0.1276,0,retired,hyresrätt
79,19,27963.64,566,0,0.0,0.0,0,0.0,0,retired,hyresrätt
52,28,33912.76,524,1,1230.27,0.036,1,0.1169,0,employed,hyresrätt
83,13,5000.0,552,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
30,7,37804.32,569,0,0.0,0.0,0,0.0,0,employed,villa
49,9,33375.93,669,0,0.0,0.0,0,0.0,0,employed,villa
26,5,58301.43,581,1,28795.13,0.494,1,0.3731,0,employed,hyresrätt
73,5,28315.37,606,0,0.0,0.0,0,0.0,0,retired,hyresrätt
70,19,24328.06,497,0,0.0,0.0,0,0.0,0,retired,hyresrätt
76,22,14781.33,592,0,0.0,0.0,0,0.0,0,retired,inneboende
73,22,30965.77,573,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
40,10,32660.74,569,0,0.0,0.0,0,0.0,0,employed,hyresrätt
22,3,6444.17,544,0,0.0,0.0,0,0.0,0,student,hyresrätt
85,20,23592.32,625,0,0.0,0.0,0,0.0,0,retired,hyresrätt
53,10,44647.87,578,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
24,1,9958.63,503,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
85,26,30441.73,541,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
90,38,25650.6,602,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
50,24,35924.85,587,1,6900.15,0.192,0,0.0912,0,employed,hyresrätt
74,26,23065.25,499,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
20,2,9169.51,555,0,0.0,0.0,0,0.0,0,student,villa
24,6,6027.75,491,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,10,28294.38,572,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
65,4,28100.41,519,0,0.0,0.0,0,0.0,0,retired,villa
27,6,5000.0,522,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
20,1,8752.04,512,1,700.54,0.08,0,0.1771,1,student,bostadsrätt
66,11,26862.32,615,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
74,34,13367.77,573,0,0.0,0.0,0,0.0,0,retired,hyresrätt
71,35,22210.03,615,0,0.0,0.0,0,0.0,0,retired,hyresrätt
76,13,21305.4,667,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
76,19,13493.39,550,0,0.0,0.0,0,0.0,0,retired,hyresrätt
61,8,50070.77,631,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
55,6,40255.68,534,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
80,10,20124.37,598,0,0.0,0.0,0,0.0,0,retired,hyresrätt
43,9,51119.75,540,1,13781.64,0.27,0,0.1576,0,employed,inneboende
25,2,45662.65,563,0,0.0,0.0,0,0.0,0,employed,villa
72,6,27175.68,573,0,0.0,0.0,0,0.0,0,retired,hyresrätt
38,9,38334.64,590,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
89,25,23422.09,509,0,0.0,0.0,0,0.0,0,retired,hyresrätt
48,10,51006.05,538,0,0.0,0.0,0,0.0,0,employed,inneboende
80,21,30602.88,588,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
21,1,15398.29,524,0,0.0,0.0,0,0.0,0,student,villa
66,28,5380.7,491,0,0.0,0.0,0,0.0,0,retired,inneboende
50,21,57205.41,582,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
51,32,45664.48,577,0,0.0,0.0,0,0.0,0,employed,villa
37,1,28377.58,556,0,0.0,0.0,0,0.0,0,employed,hyresrätt
88,34,5000.0,572,0,0.0,0.0,0,0.0,0,retired,hyresrätt
46,9,32196.37,576,1,10829.31,0.336,0,0.1686,0,employed,bostadsrätt
80,2,21978.34,514,0,0.0,0.0,0,0.0,0,retired,villa
49,22,34160.47,550,0,0.0,0.0,0,0.0,0,employed,hyresrätt
21,0,15572.55,576,0,0.0,0.0,0,0.0,0,student,hyresrätt
82,7,22248.79,526,0,0.0,0.0,0,0.0,0,retired,villa
31,13,46222.14,555,0,0.0,0.0,0,0.0,0,employed,hyresrätt
37,4,26495.62,489,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
80,22,30230.46,562,0,0.0,0.0,0,0.0,0,retired,hyresrätt
83,8,22346.29,562,0,0.0,0.0,0,0.0,0,retired,hyresrätt
84,5,16770.92,463,0,0.0,0.0,0,0.0,0,retired,hyresrätt
49,0,31906.66,509,0,0.0,0.0,0,0.0,0,employed,villa
73,0,20722.18,486,0,0.0,0.0,0,0.0,0,retired,hyresrätt
41,11,49761.94,604,0,0.0,0.0,0,0.0,0,employed,hyresrätt
72,17,17057.87,473,1,4713.05,0.276,1,0.3216,0,retired,bostadsrätt
54,1,31332.94,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
21,1,14629.22,567,1,5415.77,0.37,4,0.8137,0,student,hyresrätt
48,8,36017.75,567,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
52,19,55073.89,564,0,0.0,0.0,0,0.0,0,employed,villa
36,18,51814.28,592,1,18128.52,0.35,2,0.3583,1,employed,villa
45,19,40420.83,611,0,0.0,0.0,0,0.0,0,employed,hyresrätt
54,33,48134.87,580,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
21,0,11108.52,445,0,0.0,0.0,0,0.0,0,student,hyresrätt
29,2,40699.13,606,0,0.0,0.0,0,0.0,0,employed,hyresrätt
73,30,25216.21,580,1,8624.52,0.342,0,0.1529,1,retired,bostadsrätt
43,8,47130.25,567,0,0.0,0.0,0,0.0,0,employed,villa
62,34,45851.27,504,0,0.0,0.0,0,0.0,0,employed,villa
59,19,30654.35,550,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
58,8,31867.48,521,0,0.0,0.0,0,0.0,0,employed,hyresrätt
48,26,36536.86,522,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
53,19,31520.03,557,1,15831.11,0.502,1,0.3283,0,employed,bostadsrätt
78,32,29697.51,548,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
88,18,29248.37,541,0,0.0,0.0,0,0.0,0,retired,villa
36,2,44156.9,592,1,13153.15,0.298,2,0.4018,0,employed,inneboende
66,27,23615.4,571,0,0.0,0.0,0,0.0,0,retired,inneboende
88,5,25574.78,530,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
18,0,10671.61,510,0,0.0,0.0,0,0.0,0,student,hyresrätt
75,27,15369.7,536,0,0.0,0.0,0,0.0,0,retired,hyresrätt
54,15,27016.93,547,0,0.0,0.0,0,0.0,0,employed,villa
88,32,18356.91,583,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
60,35,46236.69,542,0,0.0,0.0,0,0.0,0,employed,hyresrätt
79,16,28460.14,617,0,0.0,0.0,0,0.0,0,retired,hyresrätt
30,11,37208.04,586,0,0.0,0.0,0,0.0,0,employed,villa
28,1,36087.07,446,0,0.0,0.0,0,0.0,0,employed,hyresrätt
85,4,19584.36,547,0,0.0,0.0,0,0.0,0,retired,villa
56,38,43032.61,625,1,12628.48,0.293,1,0.1402,0,employed,bostadsrätt
58,23,59182.85,603,0,0.0,0.0,0,0.0,0,employed,hyresrätt
30,5,20806.09,529,1,8747.33,0.42,1,0.3598,0,employed,villa
34,2,50518.98,565,0,0.0,0.0,0,0.0,0,employed,villa
77,11,23296.94,558,0,0.0,0.0,0,0.0,0,retired,hyresrätt
40,15,56724.53,611,0,0.0,0.0,0,0.0,0,employed,hyresrätt
60,33,15485.57,502,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
41,21,69236.74,570,0,0.0,0.0,0,0.0,0,employed,hyresrätt
37,8,35322.79,625,0,0.0,0.0,0,0.0,0,employed,hyresrätt
30,5,55484.6,575,0,0.0,0.0,0,0.0,0,employed,villa
85,6,15113.11,603,0,0.0,0.0,0,0.0,0,retired,hyresrätt
86,3,12888.39,658,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
26,3,35683.01,537,0,0.0,0.0,0,0.0,0,employed,hyresrätt
43,15,29954.09,511,0,0.0,0.0,0,0.0,0,employed,hyresrätt
59,4,49448.44,557,0,0.0,0.0,0,0.0,0,employed,hyresrätt
45,11,34918.38,604,1,13370.21,0.383,0,0.1696,0,employed,hyresrätt
70,26,13838.51,602,0,0.0,0.0,0,0.0,0,retired,villa
36,15,46447.31,663,1,7643.89,0.165,1,0.1434,1,employed,villa
22,4,14447.01,538,0,0.0,0.0,0,0.0,0,student,hyresrätt
42,8,36052.21,579,0,0.0,0.0,0,0.0,0,employed,villa
61,16,41285.27,540,0,0.0,0.0,0,0.0,0,employed,hyresrätt
31,12,32290.85,459,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
77,28,31328.93,566,0,0.0,0.0,0,0.0,0,retired,villa
18,0,13841.04,491,0,0.0,0.0,0,0.0,0,student,bostadsrätt
22,1,6363.37,557,0,0.0,0.0,0,0.0,0,student,inneboende
55,26,35684.48,495,1,10212.29,0.286,2,0.3415,0,employed,bostadsrätt
55,5,37898.5,530,0,0.0,0.0,0,0.0,0,employed,inneboende
39,9,45453.46,578,1,16623.89,0.366,0,0.1786,0,employed,hyresrätt
36,5,27593.64,566,0,0.0,0.0,0,0.0,0,employed,hyresrätt
23,5,45126.58,563,0,0.0,0.0,0,0.0,0,employed,hyresrätt
66,1,16772.74,615,0,0.0,0.0,0,0.0,0,retired,villa
45,23,18536.14,617,0,0.0,0.0,0,0.0,0,employed,hyresrätt
26,2,61531.07,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
47,1,57529.76,637,1,12194.92,0.212,3,0.4706,0,employed,inneboende
86,27,22837.9,631,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
37,13,26530.88,550,0,0.0,0.0,0,0.0,0,employed,hyresrätt
83,5,19230.95,546,0,0.0,0.0,0,0.0,0,retired,hyresrätt
36,0,22889.64,542,0,0.0,0.0,0,0.0,0,employed,villa
31,1,56371.4,546,0,0.0,0.0,0,0.0,0,employed,villa
37,8,34378.56,536,1,7533.16,0.219,2,0.3592,1,employed,bostadsrätt
41,3,59461.68,628,0,0.0,0.0,0,0.0,0,employed,hyresrätt
26,6,30107.16,571,1,2748.22,0.091,1,0.1736,0,employed,bostadsrätt
60,3,38653.57,537,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
42,19,55206.55,545,1,0.0,0.0,0,0.0699,0,employed,villa
70,35,21102.21,534,0,0.0,0.0,0,0.0,0,retired,villa
53,25,43265.1,569,0,0.0,0.0,0,0.0,0,employed,villa
50,31,53111.91,624,1,12953.37,0.244,3,0.3544,0,employed,bostadsrätt
52,32,33327.43,537,0,0.0,0.0,0,0.0,0,employed,hyresrätt
29,0,24859.13,582,0,0.0,0.0,0,0.0,0,employed,villa
70,14,18589.89,557,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
25,6,47001.19,573,0,0.0,0.0,0,0.0,0,employed,hyresrätt
70,13,14187.62,586,0,0.0,0.0,0,0.0,0,retired,villa
90,30,12732.32,588,0,0.0,0.0,0,0.0,0,retired,hyresrätt
73,31,21507.96,506,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
51,33,22831.15,521,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
40,7,11766.97,530,0,0.0,0.0,0,0.0,0,employed,hyresrätt
81,14,25876.7,569,0,0.0,0.0,0,0.0,0,retired,villa
36,0,46323.08,618,1,14781.36,0.319,0,0.1724,1,employed,bostadsrätt
53,10,41641.5,568,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
74,11,24892.99,621,0,0.0,0.0,0,0.0,0,retired,inneboende
85,18,34621.34,536,0,0.0,0.0,0,0.0,0,retired,villa
85,17,23520.18,534,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
24,5,60919.96,566,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
83,31,23191.01,530,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
26,6,30836.83,601,1,4184.18,0.136,0,0.1071,0,employed,villa
60,0,25278.22,435,1,12807.99,0.507,2,0.6434,0,employed,hyresrätt
85,19,28557.89,540,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
65,29,25613.1,610,1,3662.55,0.143,2,0.2,0,retired,hyresrätt
87,10,23791.34,539,0,0.0,0.0,0,0.0,0,retired,villa
43,11,37740.79,606,0,0.0,0.0,0,0.0,0,employed,villa
40,16,25725.38,644,1,11238.89,0.437,2,0.3891,1,employed,hyresrätt
41,19,39296.77,572,1,14256.89,0.363,1,0.2466,1,employed,bostadsrätt
43,22,43172.06,620,0,0.0,0.0,0,0.0,0,employed,hyresrätt
67,17,20103.33,649,0,0.0,0.0,0,0.0,0,retired,hyresrätt
51,13,44825.99,586,1,28081.25,0.626,3,0.7011,0,employed,hyresrätt
71,15,27869.04,555,1,10617.43,0.381,1,0.3437,0,retired,villa
48,20,41664.06,607,0,0.0,0.0,0,0.0,0,employed,hyresrätt
40,9,30435.22,603,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
31,5,33653.55,554,1,2795.22,0.083,1,0.1797,0,employed,villa
58,6,20093.97,526,0,0.0,0.0,0,0.0,0,employed,hyresrätt
83,19,20456.58,622,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
80,9,21793.47,538,0,0.0,0.0,0,0.0,0,retired,inneboende
36,9,29240.41,603,1,13396.64,0.458,2,0.463,0,employed,villa
52,31,63276.4,606,1,35095.45,0.555,2,0.4144,0,employed,hyresrätt
69,31,15108.21,630,0,0.0,0.0,0,0.0,0,retired,hyresrätt
62,19,18486.67,518,0,0.0,0.0,0,0.0,0,employed,villa
22,4,10112.64,502,1,345.53,0.034,2,0.3795,0,student,hyresrätt
61,40,28191.71,607,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
20,1,11611.41,491,0,0.0,0.0,0,0.0,0,student,hyresrätt
26,6,50691.06,575,0,0.0,0.0,0,0.0,0,employed,villa
65,14,27300.65,618,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
25,7,40122.51,491,1,15883.27,0.396,0,0.2349,0,employed,bostadsrätt
42,9,37486.13,577,0,0.0,0.0,0,0.0,0,employed,villa
60,10,25029.89,600,1,10739.0,0.429,1,0.3018,0,employed,hyresrätt
65,5,23861.52,547,1,6396.7,0.268,2,0.3968,1,retired,bostadsrätt
50,27,37645.98,535,0,0.0,0.0,0,0.0,0,employed,inneboende
24,2,37183.93,546,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
76,33,30995.32,537,0,0.0,0.0,0,0.0,0,retired,hyresrätt
87,3,23206.16,549,0,0.0,0.0,0,0.0,0,retired,villa
82,20,25703.72,547,0,0.0,0.0,0,0.0,0,retired,hyresrätt
72,17,24227.12,535,1,0.0,0.0,1,0.1646,0,retired,bostadsrätt
47,13,72257.35,610,1,18469.43,0.256,1,0.2019,0,employed,hyresrätt
81,6,12499.38,603,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
53,2,48486.21,579,1,10319.79,0.213,2,0.3577,1,employed,hyresrätt
27,3,50395.27,622,0,0.0,0.0,0,0.0,0,employed,hyresrätt
80,19,25500.0,621,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
41,19,49828.36,554,0,0.0,0.0,0,0.0,0,employed,hyresrätt
86,18,28585.13,571,0,0.0,0.0,0,0.0,0,retired,villa
44,6,31442.27,538,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
81,10,9447.84,480,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
57,24,40543.68,587,0,0.0,0.0,0,0.0,0,employed,hyresrätt
52,15,38614.07,524,0,0.0,0.0,0,0.0,0,employed,villa
39,19,56717.56,602,1,30030.04,0.529,0,0.204,0,employed,hyresrätt
79,18,28886.64,498,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
22,2,12464.41,544,0,0.0,0.0,0,0.0,0,student,hyresrätt
52,2,47272.94,502,0,0.0,0.0,0,0.0,0,employed,inneboende
44,5,15440.16,568,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
57,34,32616.27,557,1,9351.45,0.287,2,0.2738,0,employed,hyresrätt
36,6,43453.85,545,1,10348.68,0.238,3,0.5223,1,employed,hyresrätt
66,17,39334.92,613,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
46,17,42397.23,557,1,8989.19,0.212,0,0.1161,1,employed,hyresrätt
31,0,57498.87,576,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
32,7,50415.28,563,0,0.0,0.0,0,0.0,0,employed,hyresrätt
68,14,11951.69,564,0,0.0,0.0,0,0.0,0,retired,hyresrätt
37,2,38319.63,600,1,13368.27,0.349,0,0.1848,0,employed,villa
40,9,44901.06,601,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
63,18,34616.37,546,1,10680.2,0.309,1,0.2368,0,employed,hyresrätt
42,4,58375.48,623,0,0.0,0.0,0,0.0,0,employed,hyresrätt
46,15,26695.29,520,0,0.0,0.0,0,0.0,0,employed,villa
35,13,43793.28,539,0,0.0,0.0,0,0.0,0,employed,villa
43,6,48825.36,564,0,0.0,0.0,0,0.0,0,employed,villa
68,39,27609.56,613,0,0.0,0.0,0,0.0,0,retired,villa
56,23,33534.41,520,1,6086.77,0.182,0,0.106,0,employed,hyresrätt
90,31,16217.09,593,0,0.0,0.0,0,0.0,0,retired,hyresrätt
74,2,31261.9,550,0,0.0,0.0,0,0.0,0,retired,hyresrätt
19,1,12437.58,519,0,0.0,0.0,0,0.0,0,student,hyresrätt
45,9,27172.95,597,0,0.0,0.0,0,0.0,0,employed,villa
39,15,53807.02,546,1,18273.03,0.34,0,0.1639,0,employed,hyresrätt
60,32,44791.56,672,1,9693.42,0.216,1,0.1174,1,employed,bostadsrätt
37,5,52094.29,564,1,0.0,0.0,0,0.0865,1,employed,hyresrätt
88,10,15989.79,551,0,0.0,0.0,0,0.0,0,retired,villa
39,1,66158.67,641,1,26476.93,0.4,2,0.4405,0,employed,villa
56,23,53379.66,590,1,20603.36,0.386,1,0.2347,0,employed,villa
26,6,31311.05,602,0,0.0,0.0,0,0.0,0,employed,hyresrätt
84,16,22141.06,475,0,0.0,0.0,0,0.0,0,retired,villa
84,6,29278.75,535,0,0.0,0.0,0,0.0,0,retired,villa
75,12,20714.38,566,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
43,10,23050.0,594,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
22,4,14277.91,571,0,0.0,0.0,0,0.0,0,student,hyresrätt
69,5,18962.56,571,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
49,10,39207.74,606,0,0.0,0.0,0,0.0,0,employed,villa
90,26,34057.07,588,0,0.0,0.0,0,0.0,0,retired,hyresrätt
68,9,24635.78,465,0,0.0,0.0,0,0.0,0,retired,hyresrätt
57,35,65342.15,657,1,21560.35,0.33,2,0.2419,0,employed,hyresrätt
90,37,32332.01,541,0,0.0,0.0,0,0.0,0,retired,inneboende
76,15,14186.4,559,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
51,25,45541.4,585,0,0.0,0.0,0,0.0,0,employed,inneboende
19,1,13191.88,539,0,0.0,0.0,0,0.0,0,student,bostadsrätt
24,4,47445.55,522,0,0.0,0.0,0,0.0,0,employed,hyresrätt
50,6,6555.19,457,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
59,2,71827.5,545,0,0.0,0.0,0,0.0,0,employed,hyresrätt
20,1,12753.64,570,0,0.0,0.0,0,0.0,0,student,hyresrätt
27,1,37527.86,499,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
69,11,22009.61,515,1,5142.1,0.234,1,0.3004,0,retired,bostadsrätt
72,26,19070.73,574,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
20,1,12326.1,495,0,0.0,0.0,0,0.0,0,student,hyresrätt
55,7,15147.72,521,0,0.0,0.0,0,0.0,0,employed,villa
23,0,38917.05,560,0,0.0,0.0,0,0.0,0,employed,hyresrätt
70,9,21973.56,560,0,0.0,0.0,0,0.0,0,retired,villa
78,18,32135.41,521,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
81,31,25559.65,571,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
61,14,38328.34,581,0,0.0,0.0,0,0.0,0,employed,hyresrätt
63,11,35939.9,510,0,0.0,0.0,0,0.0,0,employed,hyresrätt
85,22,14697.74,560,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
62,2,25739.85,519,0,0.0,0.0,0,0.0,0,employed,villa
50,7,46230.21,572,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
73,1,21342.54,573,0,0.0,0.0,0,0.0,0,retired,hyresrätt
61,21,27212.24,553,0,0.0,0.0,0,0.0,0,employed,villa
79,18,20529.25,590,0,0.0,0.0,0,0.0,0,retired,villa
56,22,41637.9,604,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
81,25,13638.25,588,0,0.0,0.0,0,0.0,0,retired,hyresrätt
21,1,11947.46,552,0,0.0,0.0,0,0.0,0,student,hyresrätt
20,2,9458.35,579,0,0.0,0.0,0,0.0,0,student,inneboende
25,7,39282.13,577,0,0.0,0.0,0,0.0,0,employed,hyresrätt
58,4,25436.6,482,0,0.0,0.0,0,0.0,0,employed,hyresrätt
69,37,20491.03,533,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
